Report generated on: 07-12-2024 00:37:33
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"INTL.119-1-BWA-TST.A","        Botswana","79.05373232738523","81.1844614340639","88.42926901610636","84.16761749725785","83.741452345373","93.1170856868397","104.41046221178823","103.77121448396095","129.7672887489368","141.27374784982774","169.18756529828542","167.05673953886117","191.98740092412487","189.64349258875822","191.98740092412487","193.9051441076067","155.12411528608536","165.35207893132176","196.88830017080065","153.20637210260355","200.29762138587947","194.97055698731884","203.067694873131","175.36696000061573","194.11822668354912","209.88633730328857","204.9854380566128","176.43237288032788","193.9051441076067","157.2549410455096","210.52558503111587","167.90906984263086","313.4444692113071","318.77153360986","231.04325493494","160.76292311456","147.80079950439972","87.575811102278","84.767245975854","81.95868084943","46.380480691662","49.035689042046","56.9800424888"
"INTL.119-1-BRA-TST.A","        Brazil","3245.508219634629","3522.261782049104","3929.0337966046077","4171.115771781476","4655.27972213521","4774.77287100768","4576.030379877821","4262.128688280195","4538.882250694671","4130.252829680009","2844.9275599429834","3212.074903369793","2929.129986091459","2844.9275599429834","3178.641587104957","3218.8853937200374","2974.946012084012","3496.258091620898","3415.151342904352","3504.3068529439142","4213.836120342099","3500.592040025599","3184.8329419688152","2876.5034697486617","3347.046439401908","3872.6924673434955","3641.7549309215733","3693.1431762915986","4093.723835983244","3534.644491776821","3352.618658779381","3408.3408525541076","4096.200377928788","5320.85037","4806.0716","4813.78777","3774.30944","3557.15437","3613.923335","4038.60259253","3494.3227","5126.0884088653","3827.27212857"
"INTL.119-1-VGB-TST.A","        British Virgin Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-BRN-TST.A","        Brunei","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-BGR-TST.A","        Bulgaria","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-BFA-TST.A","        Burkina Faso","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-MMR-TST.A","        Burma","2.8973795454545","4.2698229249012","5.1085377470356","5.4135253952569","6.6334746047431","6.5572278656126","7.4721894268775","5.6422656126482","4.9560442687747","4.9560442687747","5.2610312252965","5.7185123517787","5.5660188735178","27.55775","24.25082","25.35313","24.25082","22.0462","23.14851","33.68583666996","44.223163339921","48.950466699605","40.78547","59.52474","80.46863","77.1617","122.35641","98.10559","84.87787","79.36632","44.0924","51.80857","68.34322","46.29702","55.1155","59.52474","349.43227","510.08954326","903.58004165","1461.20670366","1414.73551868","1093.66678729","1093.49152"
"INTL.119-1-BDI-TST.A","        Burundi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-CPV-TST.A","        Cabo Verde","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-KHM-TST.A","        Cambodia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-CMR-TST.A","        Cameroon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-CYM-TST.A","        Cayman Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-CAF-TST.A","        Central African Republic","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-TCD-TST.A","        Chad","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-CHN-TST.A","        China","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-COM-TST.A","        Comoros","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-COG-TST.A","        Congo-Brazzaville","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-COD-TST.A","        Congo-Kinshasa","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-COK-TST.A","        Cook Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-CIV-TST.A","        Cote d'Ivoire","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-HRV-TST.A","        Croatia","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-CUB-TST.A","        Cuba","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-CYP-TST.A","        Cyprus","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-DJI-TST.A","        Djibouti","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-DMA-TST.A","        Dominica","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-DOM-TST.A","        Dominican Republic","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-ECU-TST.A","        Ecuador","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-EGY-TST.A","        Egypt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42.99009","63.93398","55.48294","47.03189","41.70406","36.37623","37.09886","34.00714","30.91542","27.8237","36.05939","41.88778","39.92079","23.14851","3.491423","0","0","0","0","0","0","0","0","0"
"INTL.119-1-SLV-TST.A","        El Salvador","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-GNQ-TST.A","        Equatorial Guinea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-ERI-TST.A","        Eritrea","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-SWZ-TST.A","        Eswatini","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-ETH-TST.A","        Ethiopia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-FLK-TST.A","        Falkland Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-FRO-TST.A","        Faroe Islands","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-FJI-TST.A","        Fiji","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-SCG-TST.A","        Former Serbia and Montenegro","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.119-1-SUN-TST.A","        Former U.S.S.R.","25617.150557856","25187.812839009","25688.70684433","25617.150557856","25474.037984907","25974.931990228","26869.385571159","27191.388860294","27584.948435903","26511.604138787","25438.25984167","22773.925380942","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.119-1-YUG-TST.A","        Former Yugoslavia","1175.7928251699","849.7432656678","908.95282937368","2088.4925542396","2806.5131678933","2879.7927257829","3521.9840014154","3403.9253715463","3744.899608434","4800.3011026364","4760.5604123992","4720.9712817838","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"INTL.119-1-GUF-TST.A","        French Guiana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie"
"INTL.119-1-PYF-TST.A","        French Polynesia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-GAB-TST.A","        Gabon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-GMB-TST.A","        Gambia, The","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-GEO-TST.A","        Georgia","--","--","--","--","--","--","--","--","--","--","--","--","155.42571","165.3465","202.82504","37.47854","17.63696","5.51155","16.53465","17.63696","7.71617","1.10231","6.61386","8.81848","8.81848","5.51155","9.92079","15.43234","12.12541","167.55112","115.74255","154.3234","279.98674","445.553702","329.921383","337.196629","326.834915","295.41908","153.22109","16.865343","109.459383","178.14211448","120.9898211775"
"INTL.119-1-GHA-TST.A","        Ghana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-GIB-TST.A","        Gibraltar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-GRL-TST.A","        Greenland","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-GRD-TST.A","        Grenada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-GLP-TST.A","        Guadeloupe","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie"
"INTL.119-1-GTM-TST.A","        Guatemala","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-GIN-TST.A","        Guinea","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-GNB-TST.A","        Guinea-Bissau","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-GUY-TST.A","        Guyana","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-HTI-TST.A","        Haiti","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-HND-TST.A","        Honduras","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-HKG-TST.A","        Hong Kong","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-IND-TST.A","        India","92273.03439","99564.82734","106162.3949","114563.17126","117412.4322","125679.96369","133654.08131","146937.9607","160918.62751","165795.34108","179705.43286","198341.76763","208964.69248","216528.38196","229165.59239","248237.79884","264440.94004","272650.47446","279930.94399","288468.68359","300977.10161","318504.10908","331249.02618","353413.42083","375305.9324","400041.64399","424827.18793","450242.68466","463994.5545","455327.64355","477177.06209","481368.56989","493833.008025","507908.30196845","541705.97095106","578594.335655","599028.92861","637136.644635","686132.797542","692993.58147373","694277.71026399","725145.7472198","902676.01605669"
"INTL.119-1-IDN-TST.A","        Indonesia","315.92421108987","393.91342631948","347.36107466307","428.15718262684","1101.696369417","1536.4254328276","2398.0681771764","2836.3663744637","3690.3209527897","5006.5725873409","7781.4252632445","9939.6724242856","16041.487719213","16977.33051527","18537.893035705","27831.960349591","29926.806936157","33909.418412598","38407.430142187","46482.442324776","50041.953459096","61830.320124313","61198.437808115","77217.406998418","81641.049959847","105021.34166609","137465.87303408","153114.25641762","149022.84225112","192979.20285288","257349.49900208","234005.57759651","239076.73264021","269379.76415665","254057.58445229","272604.49831429","249374.69435768","262170.28795584","327629.26546877","375951.07962584","345989.42537494","376837.8361915","457115.84776003"
"INTL.119-1-IRN-TST.A","        Iran","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-IRQ-TST.A","        Iraq","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-JAM-TST.A","        Jamaica","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-JOR-TST.A","        Jordan","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-KAZ-TST.A","        Kazakhstan","--","--","--","--","--","--","--","--","--","--","--","--","8638.36411","7319.08433","6813.90087","5512.91692","5078.25434","4790.64111","4718.00392","3961.86716","5112.32009","5227.01039","4847.0305","5516.53513","5670.68435","5651.7741","6599.12963","6678.52535","6757.92108","6885.10443","7572.90488","7949.81271","8228.14149","8163.08205","7781.5320008468","7326.4572777021","7036.6594679588","7666.0634459822","8088.6221039253","7850.9059782934","7741.4313569261","7898.1952463286","6930.2926940175"
"INTL.119-1-KEN-TST.A","        Kenya","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-KIR-TST.A","        Kiribati","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-XKS-TST.A","        Kosovo","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-KWT-TST.A","        Kuwait","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-KGZ-TST.A","        Kyrgyzstan","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-LAO-TST.A","        Laos","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","26.271724666667","78.7352435","148.72550233333","211.44051116667","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-LBN-TST.A","        Lebanon","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-LSO-TST.A","        Lesotho","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-LBR-TST.A","        Liberia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-LBY-TST.A","        Libya","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-MAC-TST.A","        Macau","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-MDG-TST.A","        Madagascar","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-MWI-TST.A","        Malawi","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00002094389"
"INTL.119-1-MYS-TST.A","        Malaysia","0","0","0","0","0","0","23.603789999999","95.90109","98.10571","119.59417","122.35656","198.27495","195.546067","218.445924","241.345781","264.245638","287.145495","310.04535199999","347.22808","367.2713628","393.027794","601.862","616.963664","696.881236","782.750758","868.62028","993.18131","1184.98325","1382.29844","2356.74169","2642.24033","3213.7601064542","3250.7040535089","3188.26853312","2918.1349765341","2819.7881776666","2489.3533860679","3294.769268275","2924.27190198","3813.0887058","3597.75575423","3438.23165565","3084.5389575"
"INTL.119-1-MDV-TST.A","        Maldives","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-MLI-TST.A","        Mali","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-MLT-TST.A","        Malta","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-MTQ-TST.A","        Martinique","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie","ie"
"INTL.119-1-MRT-TST.A","        Mauritania","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-MUS-TST.A","        Mauritius","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-FSM-TST.A","        Micronesia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-MDA-TST.A","        Moldova","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-MNG-TST.A","        Mongolia","119.84780109372859","97.71643897379762","122.2522202651502","123.56266804606037","123.33208918274482","148.13003608981955","160.4382500344282","176.33446730606298","195.43263691384135","182.6929542147169","160.53006275608","159.60160133318","141.15467359718","126.46221997995","115.09032509289","115.74218536791","114.22843337755","112.05606765901","111.3180345206","112.0627177912","117.40122430586","117.66255212779","125.8110858022","128.64259912027","152.45694437505","173.9852694735","188.36817281345","212.57856718775","231.68765585893","313.24504395095","568.66913","569.74536","729.80826824938","569.89217315216","1956.5122802473","1536.9037282151","2730.8452785309","4316.0974584227","4702.0732543611","3539.8513978358","2033.8147927705","1118.6049219538","653.91315000056"
"INTL.119-1-MNE-TST.A","        Montenegro","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-MSR-TST.A","        Montserrat","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-MAR-TST.A","        Morocco","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-MOZ-TST.A","        Mozambique","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.5565243854356","1.4786979190542","1.4008714526728","1.6343483807208","1.8678598747481","5.9121125366754","4.6940714918495","4.3138325922072","4.6822621998597","5.6976554865454","6.234166810395","5.3861233288188","7.2871732058443","13.007083782491","16.732246334264","130.48823574085","230.13181722817","317.20851738381","856.56716088234","1419.3173351588","1811.5340750481","8663.73325","8165.31061874","5436.26884086","3506.06119919","5914.82460195","3567.0998202635"
"INTL.119-1-NAM-TST.A","        Namibia","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-NRU-TST.A","        Nauru","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-NPL-TST.A","        Nepal","0","0","0","0","0","0","0","0","0","0","0","2.35717775","2.611591875","2.866006","6.562705","6.57549375","6.5882825","8.539676525","12.12541","19.84158","18.73927","11.0231","13.22772","12.12541","9.92079","10.20628829","13.18693453","15.43234","15.26148195","16.33513189","13.007258","14.5063996","17.7251448","20.94389","23.14851","20.94389","23.14851","25.35313","27.55775","29.96188811","30.86468","32.64601296","12.4009875"
"INTL.119-1-NLDA-TST.A","        Netherlands Antilles","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-NCL-TST.A","        New Caledonia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-NIC-TST.A","        Nicaragua","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-NER-TST.A","        Niger","22.04623","33.06934","49.60401","143.30048","165.3467","166.44902","136.68661","180.77906","170.85826","188.49524","169.66645289","172.55781202","147.18594275","172.3020761","172.48175263","188.46304301","200.64467082","179.5001604","199.75290203","185.70175646","174.385442","180.007223","201.612499","208.226359","260.78890904","200.6865586","194.3592992","188.825703","201.612499","210.430979","261.908856","290.899609","276.569579","266.648789","289.576837","249.12206","261.24747","256.83823","246.91744","249.12206","272.27057","273.37288","215.7771825"
"INTL.119-1-NGA-TST.A","        Nigeria","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-NIU-TST.A","        Niue","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.119-1-PRK-TST.A","        North Korea","0","0","0","0","0","0","0","0","0","0","0","0","10361.714","9634.1894","9038.942","8377.556","7451.6156","7309.41761","6599.52997","7451.6156","7984.03133","8196.77716","7771.2855","7913.48349","8090.9554","8538.49326","8758.95526","7140.76418","7975.21285","7665.46374","7343.58922","5163.22004","4947.16728","3683.92002","4123.74171","2788.8443","3036.86405","2117.98504786","1766.07368267","1974.61420002","1857.31077906","1524.94998403","1572.99637"
"INTL.119-1-MKD-TST.A","        North Macedonia","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
