Report generated on: 07-12-2024 00:35:57
"API","","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"INTL.48-1-VCT-BCF.A","            Saint Vincent/Grenadines","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-WSM-BCF.A","            Samoa","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-STP-BCF.A","            Sao Tome and Principe","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-SEN-BCF.A","            Senegal","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-SRB-BCF.A","            Serbia","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-SYC-BCF.A","            Seychelles","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-SLE-BCF.A","            Sierra Leone","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-SGP-BCF.A","            Singapore","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-SVK-BCF.A","            Slovakia","","","","","","","","","","","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-SVN-BCF.A","            Slovenia","","","","","","","","","","","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-SLB-BCF.A","            Solomon Islands","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-SOM-BCF.A","            Somalia","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-ZAF-BCF.A","            South Africa","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-KOR-BCF.A","            South Korea","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-SSD-BCF.A","            South Sudan","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","","","","","","",""
"INTL.48-1-ESP-BCF.A","            Spain","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-LKA-BCF.A","            Sri Lanka","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-SDN-BCF.A","            Sudan","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-SUR-BCF.A","            Suriname","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-SWE-BCF.A","            Sweden","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-CHE-BCF.A","            Switzerland","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-SYR-BCF.A","            Syria","","","","","","","","","","","7","11","11","14","14.13","15.89","16.9512","19.42325","17.6575","16.9512","16.59805","24.7205","56.504","61.80125","62.8607","52.9725","61.80125","72.39575","72.39575","43.0843","23.66105","90.05325","90.05325","67.0985","63.567","45.9095","","","","","","",""
"INTL.48-1-TWN-BCF.A","            Taiwan","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-TJK-BCF.A","            Tajikistan","","","","","","","","","","","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-TZA-BCF.A","            Tanzania","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-THA-BCF.A","            Thailand","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-BHS-BCF.A","            The Bahamas","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-TLS-BCF.A","            Timor-Leste","","","","","","","","","","","--","--","--","--","--","--","--","--","--","--","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-TGO-BCF.A","            Togo","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-TON-BCF.A","            Tonga","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-TTO-BCF.A","            Trinidad and Tobago","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","10.5945","70.63","35.315","61.4481","50.8536","38.8465","38.8465","38.8465","38.8465","32.84295","32.84295","28.252","17.6575","","","","","","",""
"INTL.48-1-TUN-BCF.A","            Tunisia","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-TUR-BCF.A","            Turkiye","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-TKM-BCF.A","            Turkmenistan","","","","","","","","","","","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.126","17.6575","35.315","21.189","21.189","22.95475","22.95475","26.48625","24.7205","45.9095","","","","","","",""
"INTL.48-1-TCA-BCF.A","            Turks and Caicos Islands","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-TUV-BCF.A","            Tuvalu","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","NA","NA","NA","NA"
"INTL.48-1-USIQ-BCF.A","            U.S. Pacific Islands","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"none","            U.S. Territories","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.48-1-VIR-BCF.A","            U.S. Virgin Islands","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-UGA-BCF.A","            Uganda","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-UKR-BCF.A","            Ukraine","","","","","","","","","","","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-GBR-BCF.A","            United Kingdom","","","","","","","","","","","0","177","0","95.351","98.88","101.71","101.35405","92.5253","98.882","96.40995","95.3505","84.756","47.67525","45.9095","45.9095","45.9095","35.315","21.189","21.189","21.189","21.189","17.6575","8.82875","7.063","7.063","7.063","","","","","","",""
"INTL.48-1-USA-BCF.A","            United States","1365.454","1311.735","1388.392","1458.054","1630.152","1915.197","1837.552","2207.559","2478.382","2475.179","2489.04","2771.928482","2972.552142","3103.014352","3230.666961","3565.022685","3510.752982","3491.541551","3427.045182","3292.563661","3379.661003","3370.832284","3455.145161","3547.781477","3701.656206","3699.53506","3264.929267","3662.684805","3638.621601","3522.089533","3431.586672","3365.313421","3277.588357","3331.455637","3291.091181","3412.269286","3548.106","3538.733006","","","","",""
"INTL.48-1-URY-BCF.A","            Uruguay","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-UZB-BCF.A","            Uzbekistan","","","","","","","","","","","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.89175","28.252","30.01775","24.7205","","","","","","",""
"INTL.48-1-VUT-BCF.A","            Vanuatu","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-VNM-BCF.A","            Vietnam","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-WAK-BCF.A","            Wake Island","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-ESH-BCF.A","            Western Sahara","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-YEM-BCF.A","            Yemen","","","","","","","","","","","0","0","301.23695","358.0941","402.94","460.86","504.65135","514.8927","528.66555","571.04355","654.7401","682.2858","695.7055","695.7055","695.7055","712.30355","628.607","1002.2397","1031.198","969.0436","889.938","688.6425","711.59725","713.363","709.8315","289.583","","","","","","",""
"INTL.48-1-ZMB-BCF.A","            Zambia","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-ZWE-BCF.A","            Zimbabwe","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-PERG-BCF.A","        Persian Gulf","","","","","","","","","","","938","815.38","1189.427170964661","1384.0996","1388.25","1583.88","1831.4359","1215.5423","1381.5228","1565.8671","1719.8405","1740.3232","1702.183","1741.7358","1907.7163","1824.72605","1771.75355","1907.327835","2092.943475","1719.27546","2277.429035","2306.42265","2042.69023","2132.566905","2209.65955","2204.71545","","","","","","",""
"INTL.48-1-BHR-BCF.A","            Bahrain","","","","","","","","","","","75","88","93.6031709646609","103.8261","101.71","101.71","105.945","85.10915","87.5812","100.2946","100.64775","102.06035","95.3505","94.6442","93.58475","92.17215","87.93435","91.1127","102.4135","106.29815","100.2946","101.0009","106.29815","160.68325","162.449","180.1065","","","","","","",""
"INTL.48-1-IRN-BCF.A","            Iran","","","","","","","","","","","640","410","692.174","769.867","801.65","912.54","1045.324","741.615","882.875","1059.45","1200.71","971.1625","932.66915","988.82","1112.4225","1077.1075","941.4979","1005.735885","968.05478","661.061485","1157.27255","1249.056235","1020.638815","1045.11211","1121.427825","1092.99925","","","","","","",""
"INTL.48-1-IRQ-BCF.A","            Iraq","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28.252","42.378","49.441","31.7835","34.18492","28.569835","34.18492","30.900625","11.830525","5.29725","5.79166","","","","","","",""
"INTL.48-1-KWT-BCF.A","            Kuwait","","","","","","","","","","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-QAT-BCF.A","            Qatar","","","","","","","","","","","0","42.38","99.941","109.4765","105.95","109.48","114.77375","131.01865","136.3159","141.26","150.08875","148.323","134.197","127.134","127.134","70.63","81.2245","134.197","168.02877","137.23409","197.764","74.479335","93.79664","95.56239","93.620065","89.34695","","","","","","",""
"INTL.48-1-SAU-BCF.A","            Saudi Arabia","","","","","","","","","","","92","155","176.575","204.827","226.02","248.26","264.8625","10.5945","22.24845","1.76575","3.5315","3.17835","3.17835","15.5386","16.59805","5.6504","7.7693","3.5315","5.6504","1.76575","2.1189","1.05945","0.35315","0.7063","0.35315","0","","","","","","",""
"INTL.48-1-ARE-BCF.A","            United Arab Emirates","","","","","","","","","","","127","120","127.134","196.103","152.92","211.89","300.53065","247.205","252.50225","263.09675","264.8625","515.599","536.788","515.599","557.977","550.914","610.9495","623.30975","817.012525","778.731065","791.40915","846.64181","790.70285","818.67233","826.51226","836.47109","","","","","","",""
"INTL.48-1-OPSA-BCF.A","        OPEC - South America","","","","","","","","","","","467.64","447.38","480.24868","418","437.91","495.12","565.7463","651.2086","660.74365","696.05865","752.2095","748.678","865.9238","741.615","776.93","1072.693125","688.6425","1093.84681","1066.513","1116.87219","1073.22285","1053.340505","1050.83314","1016.01255","954.70571","898.448915","","","","","","",""
"INTL.48-1-VEN-BCF.A","            Venezuela","","","","","","","","","","","467.64","447.38","480.24868","418","437.91","495.12","565.7463","651.2086","660.74365","696.05865","752.2095","748.678","865.9238","741.615","776.93","1072.693125","688.6425","1093.84681","1066.513","1116.87219","1073.22285","1053.340505","1050.83314","1016.01255","954.70571","898.448915","","","","","","",""
"INTL.48-1-OPAF-BCF.A","        OPEC - Africa","","","","","","","","","","","2485","2406.8961031518625","2437.616866762178","2652.8617","2704.42","2656.04","2579.05445","2727.37745","2640.1494","2373.168","2710.7794","2856.2772","2862.6339","2919.8442","3164.9303","3777.186455","3864.52045","3980.388965","4137.752605","4118.329355","3997.30485","4213.71517","3777.680865","3785.944575","3987.20476","3750.24111","","","","","","",""
"INTL.48-1-DZA-BCF.A","            Algeria","","","","","","","","","","","2235","2135","2148","2399.3","2472.4","2377.41","2283.4679","2371.0491","2258.7474","2055.333","2381.99675","2551.50875","2533.14495","2467.1059","2741.1503","3056.972345","3181.8815","3285.884175","3281.39917","3355.172205","3145.8602","3134.029675","2732.498125","2692.450915","2867.93115","2721.16201","","","","","","",""
"INTL.48-1-COG-BCF.A","            Congo-Brazzaville","","","","","","","","","","","0","0","0","0","0","0","1.05945","83.69655","77.33985","81.2245","77.693","74.8678","70.63","70.63","67.0985","160.68325","176.575","176.575","176.575","183.638","194.2325","227.78175","228.8412","241.90775","234.84475","222.4845","","","","","","",""
"INTL.48-1-GNQ-BCF.A","            Equatorial Guinea","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0.35315","0.35315","36.37445","35.315","3.5315","35.315","35.315","17.6575","17.6575","15.89175","15.89175","12.36025","22.95475","30.01775","28.252","21.189","","","","","","",""
"INTL.48-1-GAB-BCF.A","            Gabon","","","","","","","","","","","19","19.1461031518625","21.189","21.189","21.19","21.19","21.189","21.189","21.189","21.189","21.189","19.42325","19.42325","12.7134","10.5945","10.5945","24.7205","28.252","28.252","28.252","28.252","19.42325","19.42325","22.95475","22.95475","17.6575","","","","","","",""
"INTL.48-1-LBY-BCF.A","            Libya","","","","","","","","","","","155","167.75","166.014366762178","131.3718","132.43","132.07","134.55015","137.37535","134.55015","74.1615","88.2875","86.52175","86.52175","217.5404","236.6105","125.15636","128.19345","118.87029","124.52069","126.07455","120.071","24.86176","49.29974","40.54162","24.7205","24.7205","","","","","","",""
"INTL.48-1-NGA-BCF.A","            Nigeria","","","","","","","","","","","76","85","102.4135","101.0009","78.4","125.37","138.78795","114.06745","148.323","141.26","141.26","123.6025","116.5395","116.5395","105.945","388.465","317.835","353.15","509.348245","409.30085","492.9974","795.258485","724.6638","758.07179","808.50161","743.0276","","","","","","",""
"INTL.48-1-OPEC-BCF.A","        OPEC","","","","","","","","","","","3815.64","3539.2761031518626","3913.748546762178","4241.6587","4322.92","4523.85","4755.5179","4378.00055","4458.51875","4393.53915","4932.0929","5094.89505","5201.1932","5181.4168","5628.85785","6511.80348","6155.75765","6756.25391","7026.76681","6710.944765","7049.898135","7397.99809","6671.109445","6678.27839","6895.500955","6583.952025","","","","","","",""
"INTL.48-1-DZA-BCF.A","            Algeria","","","","","","","","","","","2235","2135","2148","2399.3","2472.4","2377.41","2283.4679","2371.0491","2258.7474","2055.333","2381.99675","2551.50875","2533.14495","2467.1059","2741.1503","3056.972345","3181.8815","3285.884175","3281.39917","3355.172205","3145.8602","3134.029675","2732.498125","2692.450915","2867.93115","2721.16201","","","","","","",""
"INTL.48-1-COG-BCF.A","            Congo-Brazzaville","","","","","","","","","","","0","0","0","0","0","0","1.05945","83.69655","77.33985","81.2245","77.693","74.8678","70.63","70.63","67.0985","160.68325","176.575","176.575","176.575","183.638","194.2325","227.78175","228.8412","241.90775","234.84475","222.4845","","","","","","",""
"INTL.48-1-GNQ-BCF.A","            Equatorial Guinea","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0.35315","0.35315","36.37445","35.315","3.5315","35.315","35.315","17.6575","17.6575","15.89175","15.89175","12.36025","22.95475","30.01775","28.252","21.189","","","","","","",""
"INTL.48-1-GAB-BCF.A","            Gabon","","","","","","","","","","","19","19.1461031518625","21.189","21.189","21.19","21.19","21.189","21.189","21.189","21.189","21.189","19.42325","19.42325","12.7134","10.5945","10.5945","24.7205","28.252","28.252","28.252","28.252","19.42325","19.42325","22.95475","22.95475","17.6575","","","","","","",""
"INTL.48-1-IRN-BCF.A","            Iran","","","","","","","","","","","640","410","692.174","769.867","801.65","912.54","1045.324","741.615","882.875","1059.45","1200.71","971.1625","932.66915","988.82","1112.4225","1077.1075","941.4979","1005.735885","968.05478","661.061485","1157.27255","1249.056235","1020.638815","1045.11211","1121.427825","1092.99925","","","","","","",""
"INTL.48-1-IRQ-BCF.A","            Iraq","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28.252","42.378","49.441","31.7835","34.18492","28.569835","34.18492","30.900625","11.830525","5.29725","5.79166","","","","","","",""
"INTL.48-1-KWT-BCF.A","            Kuwait","","","","","","","","","","","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-LBY-BCF.A","            Libya","","","","","","","","","","","155","167.75","166.014366762178","131.3718","132.43","132.07","134.55015","137.37535","134.55015","74.1615","88.2875","86.52175","86.52175","217.5404","236.6105","125.15636","128.19345","118.87029","124.52069","126.07455","120.071","24.86176","49.29974","40.54162","24.7205","24.7205","","","","","","",""
"INTL.48-1-NGA-BCF.A","            Nigeria","","","","","","","","","","","76","85","102.4135","101.0009","78.4","125.37","138.78795","114.06745","148.323","141.26","141.26","123.6025","116.5395","116.5395","105.945","388.465","317.835","353.15","509.348245","409.30085","492.9974","795.258485","724.6638","758.07179","808.50161","743.0276","","","","","","",""
"INTL.48-1-SAU-BCF.A","            Saudi Arabia","","","","","","","","","","","92","155","176.575","204.827","226.02","248.26","264.8625","10.5945","22.24845","1.76575","3.5315","3.17835","3.17835","15.5386","16.59805","5.6504","7.7693","3.5315","5.6504","1.76575","2.1189","1.05945","0.35315","0.7063","0.35315","0","","","","","","",""
"INTL.48-1-ARE-BCF.A","            United Arab Emirates","","","","","","","","","","","127","120","127.134","196.103","152.92","211.89","300.53065","247.205","252.50225","263.09675","264.8625","515.599","536.788","515.599","557.977","550.914","610.9495","623.30975","817.012525","778.731065","791.40915","846.64181","790.70285","818.67233","826.51226","836.47109","","","","","","",""
"INTL.48-1-VEN-BCF.A","            Venezuela","","","","","","","","","","","467.64","447.38","480.24868","418","437.91","495.12","565.7463","651.2086","660.74365","696.05865","752.2095","748.678","865.9238","741.615","776.93","1072.693125","688.6425","1093.84681","1066.513","1116.87219","1073.22285","1053.340505","1050.83314","1016.01255","954.70571","898.448915","","","","","","",""
"INTL.48-1-OENA-BCF.A","        OECD - North America","1365.454","1311.735","1388.392","1458.054","1630.152","1915.197","1837.552","2207.559","2478.382","2475.179","2956.61","3232.118482","3402.302142","3581.815352","3744.636961","4047.212685","3960.348247","3951.731316","3882.961832","3737.356086","3850.763103","3897.025784","3895.170061","3984.981177","4212.734886","4180.772565","3812.347082","4273.846195","4317.623106","4223.798583","4163.560677","4232.296671","3954.047182","4096.872947","4193.601321","4315.909506","","","","","","",""
"INTL.48-1-CAN-BCF.A","            Canada","","","","","","","","","","","467.57","460.19","429.75","478.801","513.97","482.19","449.595265","460.189765","455.91665","444.792425","471.1021","526.1935","440.0249","437.1997","511.07868","481.237505","547.417815","611.16139","679.001505","701.70905","731.974005","866.98325","676.458825","765.41731","902.51014","903.64022","","","","","","",""
"INTL.48-1-MEX-BCF.A","            Mexico","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","367.311012","398.4194","","","","",""
"INTL.48-1-USA-BCF.A","            United States","1365.454","1311.735","1388.392","1458.054","1630.152","1915.197","1837.552","2207.559","2478.382","2475.179","2489.04","2771.928482","2972.552142","3103.014352","3230.666961","3565.022685","3510.752982","3491.541551","3427.045182","3292.563661","3379.661003","3370.832284","3455.145161","3547.781477","3701.656206","3699.53506","3264.929267","3662.684805","3638.621601","3522.089533","3431.586672","3365.313421","3277.588357","3331.455637","3291.091181","3412.269286","3548.106","3538.733006","","","","",""
"INTL.48-1-OEAO-BCF.A","        OECD - Asia And Oceania","","","","","","","","","","","0","0","0","25.074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-ASM-BCF.A","            American Samoa","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-AUS-BCF.A","            Australia","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-GUM-BCF.A","            Guam","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-JPN-BCF.A","            Japan","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-NZL-BCF.A","            New Zealand","","","","","","","","","","","0","0","0","25.074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-KOR-BCF.A","            South Korea","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-OEEU-BCF.A","        OECD - Europe","","","","","","","","","","","0","622","450","550.351","651.56","636.03","662.5094","959.1554","1080.639","1224.37105","1469.104","1411.8937","1209.53875","1306.655","1493.8245","1447.915","1405.537","1536.2025","1396.70825","1361.39325","1403.77125","1516.77925","1499.12175","1387.8795","1543.2655","1550.3285","","","","","","",""
"INTL.48-1-AUT-BCF.A","            Austria","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-BEL-BCF.A","            Belgium","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-CZE-BCF.A","            Czechia","","","","","","","","","","","--","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-DNK-BCF.A","            Denmark","","","","","","","","","","","0","0","0","0","54.39","0","0","68.5111","109.4765","117.9521","123.95565","108.7702","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-EST-BCF.A","            Estonia","","","","","","","","","","","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-FIN-BCF.A","            Finland","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-CSK-BCF.A","            Former Czechoslovakia","","","","","","","","","","","0","0","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","","","--","--","--","--"
"INTL.48-1-FRA-BCF.A","            France","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-DEU-BCF.A","            Germany","","","","","","","","","","","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-DDR-BCF.A","            Germany, East","","","","","","","","","","","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","","","--","--","--","--"
"INTL.48-1-DEUW-BCF.A","            Germany, West","","","","","","","","","","","0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","","","","--","--","--","--"
"INTL.48-1-GRC-BCF.A","            Greece","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-HUN-BCF.A","            Hungary","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-ISL-BCF.A","            Iceland","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-IRL-BCF.A","            Ireland","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-ITA-BCF.A","            Italy","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-LVA-BCF.A","            Latvia","","","","","","","","","","","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-LTU-BCF.A","            Lithuania","","","","","","","","","","","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-LUX-BCF.A","            Luxembourg","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"INTL.48-1-NLD-BCF.A","            Netherlands","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
